ticker,date,open,high,low,close,volume,avg_sentiment,tweet_count,daily_return,volatility_7d,ma_7,ma_30,price_range
AMZN,2020-03-03,98.7685,99.8165,94.4045,95.4495,150690000,0.0042,5,-0.023009800660201196,0.029226591664030747,97.09007142857142,100.10823333333333,0.05670013986453576
AMZN,2020-03-04,97.3285,98.9,96.1,98.7915,95458000,0.1944,2,0.03501327927333309,0.03102892888026402,96.85107142857144,100.24794999999999,0.028342519346300152
AMZN,2020-03-05,96.65,98.036,95.5,96.2015,94964000,0.1271,4,-0.026216830395327517,0.03186473640990632,96.50314285714285,100.3089,0.026361335322214324
AMZN,2020-03-06,93.75,95.5435,93.475,95.0545,105472000,-0.2763,3,-0.011922891015212822,0.031864463933911825,95.94242857142856,100.33641666666668,0.021761200153596096
AMZN,2020-03-09,88.693,93.1385,88.0645,90.0305,156264000,0.0,0,-0.052853889084683026,0.03295210514465414,95.34464285714286,100.2347,0.056358678447859314
AMZN,2020-03-10,93.544,94.7135,90.9085,94.591,142666000,-0.1275,6,0.05065505578664986,0.039415930171321244,95.40228571428572,100.34049999999999,0.04022581429522886
AMZN,2020-03-11,92.8925,93.566,90.075,91.043,112496000,0.1782,3,-0.03750885390787695,0.03814860069055637,94.45164285714286,100.28651666666666,0.038344518524213826
AMZN,2020-03-12,86.099,88.25,83.75,83.8305,226924000,-0.0493,6,-0.07922080775018403,0.04649287566616905,92.79178571428572,99.9842,0.0536797466315959
AMZN,2020-03-13,87.75,89.3155,84.031,89.25,176194000,0.0195,5,0.06464830819331868,0.05296381534626591,91.42871428571428,99.84140000000001,0.05921008403361338
AMZN,2020-03-16,82.0755,87.9725,81.3015,84.4575,178346000,0.0,0,-0.053697478991596714,0.0550659639508311,89.751,99.30878333333334,0.07898647248616159
AMZN,2020-03-17,88.7735,92.889,84.462,90.392,218342000,0.1606,5,0.07026611017375606,0.06434192787198435,89.08492857142856,98.98151666666666,0.0932272767501548
AMZN,2020-03-18,87.5,92.083,87.25,91.5,192904000,0.4649,5,0.01225772192229413,0.0609534443986113,89.29485714285715,98.6154,0.05281967213114752
AMZN,2020-03-19,93.0,97.25,91.6325,94.0465,207998000,0.3849,4,0.027830601092896146,0.05860148316193511,89.21707142857143,98.35050000000001,0.05973109047120315
AMZN,2020-03-20,96.3155,97.85,91.0365,92.3045,196358000,-0.134,3,-0.018522752042872348,0.056957095518046896,89.3972857142857,98.01026666666667,0.07381546945165177
AMZN,2020-03-23,91.3875,95.97,90.6,95.1415,156170000,0.7603,1,0.030735229593356728,0.04409455298048208,91.01314285714285,97.71618333333335,0.05644224654856193
AMZN,2020-03-24,97.575,97.75,95.017,97.005,142942000,0.2915,5,0.01958661572499909,0.03936821905167233,92.121,97.39316666666666,0.028173805473944685
AMZN,2020-03-25,96.0345,97.513,94.289,94.292,129582000,0.5199,2,-0.02796763053450846,0.032794968201964064,93.52592857142858,96.95156666666666,0.03419165994994277
AMZN,2020-03-26,95.1,97.8245,94.4645,97.7745,124426000,-0.0261,2,0.03693314385101609,0.02519436642768813,94.58057142857145,96.61071666666666,0.03436478836506451
AMZN,2020-03-27,96.543,96.9895,94.996,95.005,107758000,0.0432,2,-0.028325381362216184,0.0293338021658545,95.08128571428573,96.19443333333332,0.020983106152307897
AMZN,2020-03-30,96.1415,98.6815,95.617,98.1975,122522000,0.0,0,0.033603494552918445,0.030128342995359752,95.67428571428572,95.90956666666666,0.03120751546627964
AMZN,2020-03-31,98.2175,99.651,97.2005,97.486,102472000,0.3823,3,-0.007245601975610416,0.02883628896263488,96.4145,95.56631666666665,0.02513694274049598
AMZN,2020-04-01,96.6485,97.248,94.65,95.385,82438000,0.0,0,-0.02155181256795846,0.028794571123764757,96.44928571428571,95.12878333333333,0.027236986947633265
AMZN,2020-04-02,95.082,96.3765,94.5,95.9415,86720000,0.0,0,0.0058342506683439765,0.027742638440207947,96.29735714285714,94.73833333333333,0.019558793639874224
AMZN,2020-04-03,95.5575,96.3165,94.4575,95.3295,72198000,0.0,0,-0.006378887134347533,0.025375932660191718,96.44557142857141,94.4227,0.019500784122438584
AMZN,2020-04-06,96.8,99.926,96.501,99.8795,115464000,0.0,0,0.04772919190806624,0.028051439561932828,96.7462857142857,94.4032,0.03429132104185541
AMZN,2020-04-07,100.8555,101.786,99.881,100.58,102280000,0.0,0,0.007013451208706556,0.02432698280039462,97.54271428571428,94.46796666666665,0.018940147146550023
AMZN,2020-04-08,101.05,102.2,100.5575,102.15,79546000,0.0,0,0.015609465102406128,0.022069462420220117,98.10735714285714,94.57365,0.016079295154185005
AMZN,2020-04-09,102.215,102.65,100.883,102.138,92930000,0.0,0,-0.00011747430249631208,0.02152170251155518,98.77192857142857,94.83774999999999,0.017300123362509644
AMZN,2020-04-13,102.0,109.0,101.9,108.4435,134334000,0.3612,1,0.06173510348743849,0.025785580525944138,100.63742857142857,95.31295,0.06547188167110057
AMZN,2020-04-14,110.0235,114.6,109.3105,114.166,161744000,0.4258,2,0.05276941448772865,0.027877205371808024,103.24092857142857,95.8619,0.04633165741113808
AMZN,2020-04-15,112.884,116.6685,112.25,115.384,137332000,0.0,1,0.010668675437520925,0.025251071847487268,106.10585714285715,96.52638333333333,0.038293870900644754
AMZN,2020-04-16,117.3,123.05,116.75,120.4095,240764000,0.5683,3,0.043554565624349895,0.024749435405725485,109.03871428571429,97.24698333333335,0.05232145304149587
AMZN,2020-04-17,118.6165,120.0,115.801,118.75,158600000,0.2009,2,-0.013782135130533724,0.028549422124725752,111.63442857142857,97.9986,0.03535999999999998
AMZN,2020-04-20,119.4975,122.249,119.3025,119.6805,115414000,0.0,0,0.00783578947368424,0.029092034564927913,114.13878571428572,98.81946666666666,0.02461971666227999
AMZN,2020-04-21,120.8305,121.4155,113.983,116.406,149534000,0.7845,1,-0.027360346923684165,0.03412416657848314,116.17707142857144,99.69865,0.0638498015566207
AMZN,2020-04-22,118.45,119.7,117.55,118.1745,84244000,0.7184,1,0.015192515849698385,0.028570662302999022,117.56721428571429,100.48476666666667,0.01819343428573851
AMZN,2020-04-23,119.999,121.211,119.104,119.9725,101332000,0.0,0,0.015214788300352389,0.022718396236719767,118.39671428571428,101.44908333333333,0.017562358040384248
AMZN,2020-04-24,120.85,121.0215,119.1,120.511,76498000,0.7003,1,0.00448852862114224,0.022687178887791398,119.12914285714285,102.67176666666666,0.01594460256740056
AMZN,2020-04-27,122.16,122.244,118.15,118.8,112912000,0.0,0,-0.014197874052991,0.016639575385659387,118.89921428571428,103.65676666666667,0.034461279461279415
AMZN,2020-04-28,118.605,118.675,115.3,115.704,105388000,0.5574,1,-0.026060606060606117,0.01863996760822118,118.46407142857142,104.69831666666667,0.02916925948973242
AMZN,2020-04-29,116.5005,119.5945,115.5,118.6355,91832000,0.0631,2,0.02533620272419279,0.021392758987467474,118.3147857142857,105.63976666666667,0.03451327806600888
AMZN,2020-04-30,120.992,123.75,119.8005,123.7,190692000,0.2786,6,0.042689582797729164,0.023332934433881104,119.3567857142857,106.7131,0.031928051738075995
AMZN,2020-05-01,116.84,118.122,112.9095,114.302,195452000,0.2279,6,-0.07597413096200478,0.03926979209074168,118.80357142857143,107.38828333333332,0.04560287659008596
AMZN,2020-05-04,112.819,116.349,112.819,115.7995,97318000,0.0,0,0.01310125807072482,0.0391045653075434,118.20742857142857,108.17145000000001,0.03048372402298802
AMZN,2020-05-05,117.0,117.55,115.3565,115.89,64850000,0.2009,2,0.0007815232362835545,0.03898947521367342,117.54728571428572,108.86306666666665,0.018927431184744156
AMZN,2020-05-06,116.472,117.8725,116.0,117.563,62356000,0.0,1,0.014436103201311612,0.039352206551418606,117.37057142857142,109.54833333333335,0.01592763029184354
AMZN,2020-05-07,118.739,118.8,117.1555,118.3805,67928000,0.0,0,0.006953718431819578,0.03776846556778246,117.75292857142858,110.35128333333333,0.01389164600588774
AMZN,2020-05-08,118.607,119.362,117.85,118.9805,64132000,0.6369,1,0.005068402312881082,0.03661068469867103,117.8022142857143,111.05815,0.01270796475052635
AMZN,2020-05-11,118.735,120.9835,118.6055,120.45,65184000,0.0,0,0.012350763360382544,0.03240851047675627,117.33792857142858,111.90631666666668,0.01974263179742632
AMZN,2020-05-12,120.5925,120.95,117.75,117.8475,61498000,0.0,0,-0.021606475716064777,0.012490240608840368,117.84442857142857,112.56131666666667,0.027153736820891432
AMZN,2020-05-13,118.34,120.385,116.89,118.396,95658000,0.0,0,0.004654320201955997,0.011908575431837855,118.21535714285714,113.25831666666666,0.02951957836413396
AMZN,2020-05-14,118.0505,119.5685,117.6605,119.4425,72962000,0.0,0,0.008838981046656924,0.012020889490936324,118.72285714285715,114.06023333333333,0.0159742135337087
AMZN,2020-05-15,118.426,120.55,117.8185,120.489,84700000,0.0,0,0.008761537978525302,0.011405710070362089,119.14085714285716,114.87848333333334,0.022670119263999176
AMZN,2020-05-18,120.2175,121.65,119.2005,121.313,87144000,0.0,0,0.006838798562524451,0.011400116711461815,119.55978571428572,115.7446,0.02019157056539695
AMZN,2020-05-19,121.4915,124.25,121.4485,122.4665,86410000,0.0,1,0.009508461582847572,0.011619566289782671,120.05778571428573,116.4975,0.022875643543336377
AMZN,2020-05-20,123.8935,125.0005,123.3635,124.897,79962000,0.3058,2,0.019846243666635344,0.0127837442720568,120.69307142857143,117.30806666666668,0.013106800003202641
AMZN,2020-05-21,125.0,126.2725,122.127,122.337,102288000,0.2235,1,-0.020496889436895982,0.012396045916343806,121.33442857142857,117.98096666666667,0.033885905327088274
AMZN,2020-05-22,122.7505,123.4925,121.5065,121.844,57342000,0.0,0,-0.00402985196628991,0.012909557389231342,121.827,118.63783333333335,0.016299530547257184
AMZN,2020-05-26,122.9,123.1,120.703,121.093,71364000,0.0,0,-0.0061636190538720825,0.013248280346344576,122.06278571428571,119.05948333333332,0.019794703244613573
AMZN,2020-05-27,120.2495,120.679,116.5,120.5195,101138000,0.2009,2,-0.004736029332826908,0.013087854968081696,122.06714285714284,119.27126666666668,0.0346748866366024
AMZN,2020-05-28,119.2165,121.8485,118.9115,120.055,63804000,0.0,0,-0.0038541480839199282,0.012792227136138621,121.88742857142857,119.42696666666667,0.02446378743076088
AMZN,2020-05-29,120.797,122.1185,119.91,122.1185,70198000,0.0,0,0.017187955520386433,0.014143403378376612,121.83771428571427,119.48393333333334,0.018084892952337287
AMZN,2020-06-01,122.4,123.8465,122.2085,123.552,58578000,0.0,0,0.011738598164897196,0.01244683572957189,121.64557142857143,119.644,0.0132575757575758
AMZN,2020-06-02,123.35,123.6765,122.2655,123.6205,50598000,0.0129,2,0.0005544224294224964,0.009207738398112456,121.82892857142858,119.77533333333334,0.011413964512358397
AMZN,2020-06-03,123.4005,124.4,123.0585,123.92,53420000,0.595,1,0.002422737329164537,0.008875575851830802,122.1255,120.02579999999999,0.010825532601678588
AMZN,2020-06-04,123.8715,125.377,122.5005,123.03,58974000,0.5106,1,-0.007182052937378947,0.009046996685115216,122.4022142857143,120.18765,0.02338047630659183
AMZN,2020-06-05,122.2255,124.4325,121.8565,124.15,66128000,0.0,0,0.00910347069820383,0.008759606441870006,122.92085714285714,120.32690000000001,0.020749093838099135
AMZN,2020-06-08,125.01,126.5,124.367,126.203,79414000,0.0,0,0.016536447845348246,0.008990548403114003,123.79914285714287,120.51663333333335,0.016901341489504968
AMZN,2020-06-09,126.472,131.3215,126.25,130.043,103520000,0.7783,1,0.030427168926253856,0.012246276154497372,124.9312142857143,120.8914,0.03899863891174447
AMZN,2020-06-10,132.25,136.1175,131.313,132.3725,98920000,0.5719,1,0.01791330559891735,0.012683770071711509,126.19128571428573,121.44701666666667,0.03629530302744164
AMZN,2020-06-11,130.175,133.569,126.8115,127.898,116002000,0.7573,1,-0.03380233809892541,0.020911972533261228,126.80235714285716,121.75576666666666,0.0528350716977591
AMZN,2020-06-12,130.0605,131.074,125.1675,127.251,108722000,-0.4739,1,-0.005058718666437256,0.021257540479787337,127.27821428571428,121.87413333333333,0.04641613818358998
AMZN,2020-06-15,126.33,129.2,125.4,128.634,77302000,0.0,0,0.010868283942758739,0.02076540260850402,128.07878571428571,122.35186666666667,0.029541178848515814
AMZN,2020-06-16,131.0,131.0,128.8,130.7635,71712000,0.1468,3,0.016554721146819773,0.021105138913793092,129.02357142857142,122.85066666666667,0.01682426671051164
AMZN,2020-06-17,132.375,132.75,131.591,132.049,59186000,-0.148,2,0.009830724934710489,0.02078345177177059,129.85871428571429,123.3893,0.008777044884853287
AMZN,2020-06-18,132.3505,132.982,131.8055,132.699,49756000,0.0,0,0.004922415164067884,0.017971037387845928,130.23814285714286,123.89383333333333,0.00886592966035919
AMZN,2020-06-19,133.904,134.8715,132.95,133.7505,115540000,0.0,0,0.007923948183482743,0.016960661481690488,130.435,124.40616666666668,0.014366301434387229
AMZN,2020-06-22,134.225,135.75,133.45,135.691,64176000,0.0,0,0.01450835697810482,0.00713358175023735,131.5482857142857,124.96318333333333,0.016950276731691943
AMZN,2020-06-23,136.301,139.1555,135.902,138.2205,84634000,0.0,1,0.018641619562093092,0.004894913154897534,133.11535714285714,125.55553333333333,0.023538476564619597
AMZN,2020-06-24,139.0,139.8,136.05,136.72,90532000,0.4404,1,-0.010855842657203407,0.00993978040481381,134.2705,126.18461666666667,0.02742832065535401
AMZN,2020-06-25,136.9775,137.8115,135.607,137.729,59374000,0.0,0,0.0073800468110007955,0.009331460198895837,135.2655714285714,126.82905000000001,0.016006069890872623
AMZN,2020-06-26,138.753,139.1285,134.4,134.6435,130016000,0.4074,2,-0.022402689339209747,0.01449941453698234,135.6362142857143,127.33575,0.035118665215922024
AMZN,2020-06-29,134.5005,134.84,131.504,134.019,84468000,0.0,0,-0.004638174141343487,0.01472286573087184,135.82478571428572,127.78675,0.024891992926376203
AMZN,2020-06-30,134.2535,138.4815,133.7515,137.941,75394000,0.3182,1,0.0292645072713571,0.01809589418491795,136.4234285714286,128.34101666666666,0.03429002254587119
AMZN,2020-07-01,137.8995,144.75,137.7,143.935,127268000,0.3953,4,0.043453360494704274,0.02330589263672892,137.60114285714286,129.05663333333334,0.04898044256087825
AMZN,2020-07-02,145.6005,147.778,143.555,144.515,131868000,0.3408,5,0.004029596692951554,0.02291733103293962,138.50035714285713,129.71056666666667,0.029221880081652322
AMZN,2020-07-06,146.7485,152.994,146.5,152.852,137612000,0.0,0,0.05768951319932203,0.028239580925567987,140.80492857142858,130.72773333333333,0.0424855415696229
AMZN,2020-07-07,152.9275,153.4775,149.5,150.006,105150000,0.3551,3,-0.018619318033130106,0.0311798355492889,142.55878571428573,131.66646666666668,0.026515606042424915
AMZN,2020-07-08,151.1305,154.1985,150.6215,154.0555,100752000,0.1958,5,0.02699558684319281,0.02725924375403792,145.33192857142856,132.76521666666667,0.023218904875191074
AMZN,2020-07-09,155.7995,159.694,153.7,159.1315,127774000,0.1237,3,0.032949164424509236,0.02528770476216859,148.91942857142857,134.05228333333332,0.03766696097252901
AMZN,2020-07-10,159.588,160.75,156.785,160.0,109720000,0.0,3,0.005457750351124835,0.026219399574444698,152.07071428571427,135.38378333333333,0.024781250000000022
AMZN,2020-07-13,162.553,167.2145,153.4195,155.2,154408000,0.0,0,-0.030000000000000027,0.030427016235907375,153.68,136.4865,0.08888530927835044
AMZN,2020-07-14,154.45,156.369,147.5,154.2,144638000,-0.161,3,-0.006443298969072142,0.031089463685133267,155.0635714285714,137.50809999999998,0.05751621271076524
AMZN,2020-07-15,154.0115,154.9175,148.659,150.4435,115778000,0.2263,1,-0.024361219195849437,0.024825305930201116,154.71949999999998,138.4022,0.0416003350094886
AMZN,2020-07-16,148.553,151.6,145.9115,149.995,127884000,0.0,0,-0.00298118562782701,0.023761647391809314,154.71792857142856,139.2713666666667,0.03792459748658292
AMZN,2020-07-17,150.45,151.2,147.4225,148.0985,95226000,0.0,0,-0.012643754791826445,0.020867203263421785,153.8669285714286,140.10698333333332,0.025506672923763407
AMZN,2020-07-20,150.01,160.068,149.701,159.842,151964000,0.5719,1,0.07929519880349911,0.0365407432050585,153.96842857142857,141.29671666666667,0.06485779707461128
AMZN,2020-07-21,161.6245,162.029,155.286,156.9145,122426000,0.293,2,-0.01831496102401131,0.037177068510605114,153.52764285714287,142.32043333333334,0.042972446778341035
AMZN,2020-07-22,156.25,157.5,153.263,154.9955,82084000,0.9184,1,-0.012229589999649515,0.03553330978274514,153.49842857142858,143.1521833333333,0.027336277504830753
AMZN,2020-07-23,154.9135,154.9135,148.5,149.3275,113138000,0.5859,1,-0.03656880361042747,0.03821384485023872,152.80235714285712,143.71735,0.04294922234685507
AMZN,2020-07-24,146.5,151.579,144.4,150.4455,112648000,0.3378,4,0.00748689959987292,0.03726588305428869,152.80264285714287,144.46893333333335,0.047718276718147115
AMZN,2020-07-27,153.1,154.9,150.7885,152.7605,83410000,0.0,0,0.015387632066097057,0.03761857529571544,153.19771428571428,145.31925,0.02691468016928464
AMZN,2020-07-28,152.7135,153.8545,149.788,150.0165,62534000,0.7096,1,-0.01796275869743813,0.03804330542897778,153.4717142857143,146.032,0.027107018227994856
AMZN,2020-07-29,151.5495,151.958,149.8385,151.6765,59482000,0.2234,3,0.011065449467225319,0.019090390723791387,152.3052142857143,146.7291,0.01397381927984881
AMZN,2020-07-30,150.7,154.6,150.25,152.594,122566000,0.1783,18,0.006049058357754822,0.018969171678409235,151.68800000000002,147.41393333333332,0.028507018624585465
AMZN,2020-07-31,162.2,162.341,157.55,158.234,161710000,0.4018,6,0.0369608241477386,0.02382614672994848,152.15064285714286,148.26510000000002,0.030277942793584162
AMZN,2020-08-03,159.0255,159.2,155.2,155.5945,101494000,0.0,0,-0.016680991443052684,0.018987715826723418,153.04592857142856,148.99323333333334,0.025707849570518235
AMZN,2020-08-04,155.0605,158.362,155.0605,156.9415,93886000,0.0,0,0.008657118342871861,0.019007680651923802,153.97392857142856,149.70158333333333,0.021036500861786107
AMZN,2020-08-05,157.1885,160.6795,156.365,160.2515,78330000,0.0,2,0.021090661169926417,0.019580177085192864,155.04407142857144,150.43595,0.026923304930062942
AMZN,2020-08-06,159.718,162.3735,158.2715,161.25,78812000,0.0,2,0.006230830912659302,0.016293628307814875,156.64885714285714,151.2536166666667,0.025438759689922506
AMZN,2020-08-07,161.2005,162.0405,157.0335,158.373,78722000,0.5994,1,-0.017841860465116377,0.019473956341682853,157.60549999999998,151.94174999999998,0.031615237445776774
AMZN,2020-08-10,158.5155,158.6255,155.076,157.408,63346000,0.0,0,-0.0060932103325693765,0.020038067666391053,158.2932142857143,152.7005666666667,0.022549679812970083
AMZN,2020-08-11,155.66,157.961,153.65,154.0335,74362000,-0.1525,2,-0.02143791929253902,0.01609736964437867,157.69314285714287,153.36771666666667,0.027987418321339233
AMZN,2020-08-12,155.4,158.7195,155.071,158.112,70442000,0.4215,1,0.02647800640769704,0.018407518590682036,158.0527857142857,154.04008333333334,0.02307541489577017
AMZN,2020-08-13,159.1495,160.876,157.75,158.051,62980000,0.0,0,-0.00038580246913588745,0.01821483074284975,158.21128571428568,154.51061666666664,0.019778425951117076
AMZN,2020-08-14,158.909,158.912,156.0,157.401,55034000,0.0,1,-0.0041125965669307485,0.015968379825490753,157.80407142857143,154.94015,0.018500517785782846
AMZN,2020-08-17,158.656,159.7485,157.709,159.1205,53824000,0.4588,1,0.010924327037312276,0.016483934447810798,157.49985714285714,155.1491,0.012817330262285525
AMZN,2020-08-18,160.6,166.0,160.291,165.6245,106920000,0.2884,5,0.040874683023243596,0.021210815579963405,158.5357857142857,155.6697166666667,0.03446953802124687
AMZN,2020-08-19,165.1505,165.795,162.8,163.024,83702000,0.4575,2,-0.015701179475258842,0.022444598391230558,159.33807142857145,155.96866666666665,0.018371528118559084
AMZN,2020-08-20,162.6,165.631,161.9,164.8685,66650000,-0.5423,1,0.011314285013249714,0.019126249486226606,160.8859285714286,156.15990000000002,0.022630156761297607
AMZN,2020-08-21,164.75,165.72,163.7695,164.236,71518000,0.0,1,-0.003836390820563196,0.01815788490884386,161.7607857142857,156.30110000000002,0.011876202537811475
AMZN,2020-08-24,165.5075,169.016,162.878,165.373,93326000,0.0,0,0.006922964514479268,0.017966627059039397,162.80678571428572,156.64019999999996,0.03711609513040222
AMZN,2020-08-25,164.7495,167.87,163.35,167.3245,79856000,-0.1046,4,0.01180059622792129,0.01737844851600032,164.22442857142855,157.07768333333334,0.027013378196259426
AMZN,2020-08-26,167.5555,172.587,167.2285,172.0925,130174000,0.0,1,0.02849552815039047,0.018920211933351014,166.07757142857142,157.79931666666667,0.031137324404026858
AMZN,2020-08-27,172.5025,172.65,168.9,170.0,85296000,0.3612,1,-0.012159158592036312,0.015456353848719174,166.70264285714285,158.46615,0.022058823529411766
AMZN,2020-08-28,171.15,171.6685,169.325,170.09,57940000,0.0,0,0.0005294117647058894,0.013070727087200638,167.71207142857142,159.1992,0.013777999882415227
AMZN,2020-08-31,170.4495,174.75,170.25,172.548,83718000,0.0,0,0.014451172908460208,0.013328427637697062,168.80914285714286,159.62273333333331,0.02607969956186105
AMZN,2020-09-01,174.479,175.6935,173.35,174.956,68644000,0.5562,1,0.013955537009991303,0.012687426798789517,170.34057142857142,160.22411666666667,0.013394796405953532
AMZN,2020-09-02,177.35,177.6125,174.3345,176.5725,78630000,0.0,2,0.009239465922860512,0.012650047553791227,171.9405,160.94335,0.01856461226974767
AMZN,2020-09-03,174.25,174.4205,165.15,168.4,163222000,0.0,0,-0.04628410426312135,0.024432317764996502,172.09414285714288,161.57909999999998,0.05505047505938241
AMZN,2020-09-04,165.9,169.075,155.5565,164.731,175636000,0.7887,1,-0.021787410926365824,0.02236565324852559,171.04250000000002,162.0552833333333,0.08206409236877084
AMZN,2020-09-08,157.2,162.5425,156.5,157.492,121884000,0.0,0,-0.043944369912159886,0.02664065144882966,169.25564285714287,162.213,0.038367028166509984
AMZN,2020-09-09,160.1495,165.159,159.25,163.4305,103774000,0.0,0,0.03770667716455445,0.03231807145854029,168.30428571428573,162.66013333333333,0.036156041864890534
AMZN,2020-09-10,165.361,167.4945,158.5275,158.7555,106614000,0.0,1,-0.02860543166667162,0.032042465463792504,166.33392857142857,162.89610000000002,0.05648308247588262
AMZN,2020-09-11,160.4345,160.867,154.199,155.811,101880000,-0.2608,3,-0.018547388909360696,0.030050861717052558,163.5989285714286,163.00333333333336,0.04279543806278105
AMZN,2020-09-14,158.647,159.3695,154.8,155.1485,90592000,0.0,0,-0.004251946268235218,0.028555359555343007,160.53835714285717,162.90048333333334,0.029452427835267348
AMZN,2020-09-15,156.808,158.751,155.446,157.8065,80430000,0.1724,2,0.017131973560814195,0.028127743657336834,159.025,162.97421666666665,0.02094337052022576
AMZN,2020-09-16,158.9995,159.362,153.7075,153.905,90244000,0.0,1,-0.024723316213210444,0.028372763219839718,157.4784285714286,162.873,0.036740196874695326
AMZN,2020-09-17,150.4625,151.4715,148.6275,150.4365,128982000,0.0221,6,-0.022536629739124847,0.02496800074206705,156.4705,162.54583333333332,0.01890498648931605
AMZN,2020-09-18,151.587,151.89,145.277,147.7455,177852000,0.1992,8,-0.01788794607691624,0.015816199800461565,154.22978571428573,162.09568333333334,0.04475940045551303
AMZN,2020-09-21,145.325,148.1,143.55,148.0235,122358000,0.4199,1,0.001881613991627562,0.015380805634097803,152.69664285714288,161.7507,0.030738362489739688
AMZN,2020-09-22,151.692,156.6995,150.01,156.4495,138976000,0.3247,6,0.056923393920559784,0.0288340440558143,152.78785714285715,161.71875,0.04275820632216792
AMZN,2020-09-23,156.0215,156.35,149.619,149.993,113054000,-0.1759,1,-0.04126890785844639,0.033032418754828326,152.05135714285714,161.58406666666667,0.0448754275199509
AMZN,2020-09-24,148.8895,153.465,148.25,150.9895,110588000,0.089,2,0.006643643370023877,0.03212067032663926,151.07750000000001,161.34664999999998,0.03453882554747187
AMZN,2020-09-25,152.743,155.077,149.95,154.7565,92304000,-0.34,1,0.02494875471473179,0.03273777137409993,151.19914285714285,161.23683333333335,0.03312946467515103
AMZN,2020-09-28,157.4425,158.752,155.8585,158.7025,84484000,0.0,0,0.025498121242080396,0.031947223254580694,152.37999999999997,161.28021666666666,0.018232226965548857
AMZN,2020-09-29,158.7695,159.413,156.627,157.244,69916000,0.0,0,-0.009190151383878575,0.030920389586696254,153.73692857142856,161.21766666666664,0.017717687161354335
AMZN,2020-09-30,157.057,160.644,156.6995,157.4365,97922000,-0.4008,2,0.001224212052606033,0.030947833289894,155.08164285714287,160.94473333333332,0.025054545801005516
AMZN,2020-10-01,160.4,161.2,158.6,161.063,99438000,0.4215,1,0.023034683824907143,0.02415261628164535,155.7407142857143,160.87936666666667,0.016142751594096685
AMZN,2020-10-02,157.6815,159.79,156.15,156.25,112262000,0.2732,1,-0.029882716700918244,0.020699976042504214,156.63457142857143,160.59208333333333,0.023295999999999914
AMZN,2020-10-05,157.292,160.1265,157.0425,159.96,75506000,0.0,0,0.023743999999999987,0.021764816984563562,157.91607142857143,160.44955,0.019279819954988765
AMZN,2020-10-06,158.25,159.1,154.5,154.998,101738000,0.1797,2,-0.031020255063766045,0.024779224615066577,157.95057142857144,160.10371666666666,0.029677802294223118
AMZN,2020-10-07,156.75,160.0,156.6195,159.7845,86188000,0.0,1,0.030881043626369564,0.02574931659526543,158.10514285714285,159.85238333333334,0.021156620322997612
AMZN,2020-10-08,161.2495,161.6645,158.7495,159.5275,63482000,0.296,1,-0.0016084163357522607,0.025393691414012057,158.43135714285717,159.43355000000003,0.018272711601447975
AMZN,2020-10-09,160.5,164.4495,159.8915,164.3325,98158000,0.0,0,0.030120198711820922,0.02744786196054676,159.4165,159.24463333333333,0.027736448967793908
AMZN,2020-10-12,167.497,174.812,166.9775,172.1465,167284000,0.1027,1,0.047549936865805664,0.03121905599277683,160.99985714285714,159.3131833333333,0.04551065516870816
AMZN,2020-10-13,173.3995,174.619,171.211,172.1815,114894000,-0.0136,3,0.0002033151995537441,0.026538240696343016,163.27578571428572,159.30096666666668,0.019793067199437728
AMZN,2020-10-14,172.35,173.244,167.0,168.1855,116254000,0.7517,2,-0.02320806823032673,0.029510787474867996,164.45085714285713,159.07528333333332,0.037125673735250664
AMZN,2020-10-15,164.6005,167.794,164.0,166.9325,104468000,0.128,1,-0.00745010717332939,0.025438937569201344,166.1557857142857,158.75394999999997,0.022727749239962326
AMZN,2020-10-16,168.1615,169.983,158.0,163.6355,129488000,-0.1132,2,-0.01975049795576056,0.026011358287876377,166.70592857142856,158.59513333333334,0.07322983093521884
AMZN,2020-10-19,164.9805,166.45,159.637,160.3605,104472000,0.0,0,-0.020013994518304434,0.02752300335565527,166.82492857142856,158.44945,0.042485524801930574
AMZN,2020-10-20,161.114,163.3,159.6005,160.8505,90194000,0.0,0,0.0030556153167395905,0.024495502927238295,166.32750000000001,158.56140000000002,0.022999617657389938
AMZN,2020-10-21,160.625,161.694,158.0,159.247,91854000,0.0,0,-0.00996888415018915,0.010356940195649011,164.4847142857143,158.42194999999998,0.023196669325010758
AMZN,2020-10-22,159.4935,159.9375,156.097,158.82,84240000,0.5132,4,-0.002681369193768268,0.009882514274058478,162.5759285714286,158.4241,0.0241814632917768
AMZN,2020-10-23,159.55,160.2665,157.0,160.22,69334000,-0.6249,1,0.008815010703941528,0.010883413562777389,161.43800000000002,158.57106666666667,0.02038759206091629
AMZN,2020-10-26,159.937,164.149,157.665,160.352,118024000,0.1779,1,0.0008238671826239496,0.011251259177271412,160.49792857142856,158.74451666666664,0.04043604071043709
AMZN,2020-10-27,161.247,164.583,160.565,164.3165,85820000,0.2202,2,0.02472373278786666,0.014159111741626004,160.5952142857143,158.96151666666668,0.024452809060563005
AMZN,2020-10-28,162.465,163.201,158.1235,158.139,111766000,-0.4435,1,-0.03759512891279926,0.019128686549777674,160.27785714285713,159.10264999999998,0.032107829188245694
